Id,SalePrice
2081,124121.42195113277
2082,117566.0624026211
2083,136947.52173980145
2084,111560.47377579383
2085,126924.24841592753
2086,106753.61839563305
2087,122927.1300892952
2088,109957.87550438708
2089,84237.94961377606
2090,124121.42195113277
2091,114546.9336787349
2092,130748.23607395992
2093,129831.39797267273
2094,106258.85693231161
2095,144496.4551275345
2096,82955.66145698892
2097,97081.25437631032
2098,143730.60548729554
2099,50767.55908069167
2100,87552.5380947089
2101,113403.16778558533
2102,115205.17425992366
2103,109568.97590432873
2104,126342.3657531181
2105,116212.95293730103
2106,79494.73201035256
2107,222966.30842079653
2108,117894.95625651351
2109,107613.8263318665
2110,129544.18400826711
2111,136738.2999746732
2112,136980.00366431547
2113,118322.36269585745
2114,108349.98816638827
2115,152267.16403292178
2116,112983.51816757169
2117,143559.67031488116
2118,126007.4076182612
2119,107531.80813450293
2120,107231.09529852221
2121,82500.04814917473
2122,105796.15820134015
2123,84914.22935684121
2124,161592.9259402538
2125,130246.08168140991
2126,152746.62702500075
2127,160030.68602853452
2128,132053.6023862769
2129,95653.84549462516
2130,137665.77545194817
2131,149654.82954780103
2132,111823.28076939535
2133,121689.70108851569
2134,121804.13517646439
2135,102008.84374320265
2136,79278.56712584652
2137,115021.57215995298
2138,136750.7664364635
2139,152192.06215980925
2140,136399.05433341733
2141,147685.57386061197
2142,130262.87735637558
2143,148485.79886212686
2144,120010.41930722038
2145,138682.05547268898
2146,151417.7948292979
2147,140087.42887536975
2148,130643.07100831167
2149,142191.6469210204
2150,213219.05518015553
2151,105459.62305114124
2152,171417.11407563396
2153,171031.13766344555
2154,107962.72481030186
2155,132579.10590841286
2156,270732.2696205851
2157,240456.30446701852
2158,235694.30343215642
2159,205033.16894183148
2160,174963.13757306748
2161,241840.3537144969
2162,379757.0918118298
2163,367132.39389899536
2164,238241.4500290845
2165,182400.37793432522
2166,148109.60755516627
2167,209277.78160287888
2168,197150.52069501323
2169,192294.34920775692
2170,212200.78326563488
2171,149149.51895223884
2172,134905.6569245874
2173,162450.7358603002
2174,233767.08189350364
2175,283426.54154712614
2176,327095.5149218787
2177,242754.2945903044
2178,211954.96699335036
2179,144267.08427120693
2180,202877.05401378367
2181,189772.95934037934
2182,217136.0356297902
2183,195530.7861936964
2184,121988.5555646687
2185,124584.3851865237
2186,149749.6437366749
2187,154378.43953386156
2188,153195.00365377672
2189,215230.63847318947
2190,82668.85925035388
2191,79339.5968016597
2192,86791.0004922288
2193,93777.91374793528
2194,98162.37236326911
2195,107054.44870857384
2196,106125.82190978872
2197,121599.23698839732
2198,154967.53112511185
2199,173301.16223709777
2200,140407.3785696141
2201,140042.4496834278
2202,186576.9628255698
2203,145794.7859951707
2204,198635.28733011964
2205,105395.67811865004
2206,140278.19247691275
2207,232043.57300256484
2208,244589.69081454907
2209,197622.8155063663
2210,113672.65682480192
2211,113867.0828673281
2212,109201.51517451993
2213,97580.628200038
2214,132802.25109279266
2215,102951.6735358784
2216,149635.56825285996
2217,82363.74719498723
2218,75224.02488784419
2219,56853.251068954545
2220,66008.43982457474
2221,338473.8776660518
2222,274875.7541062501
2223,297118.05937082623
2224,216264.65494321962
2225,117914.24356888406
2226,195530.7861936964
2227,198488.93195178264
2228,259957.6749542925
2229,258906.51308303405
2230,155668.01059370275
2231,204487.28426498437
2232,182258.4962240141
2233,183109.75305266332
2234,219543.09657745808
2235,228347.931189974
2236,282656.44943867484
2237,357811.24589882314
2238,195111.80957708805
2239,92517.98139891618
2240,164076.42476141977
2241,155786.26975349875
2242,127481.96677732025
2243,127703.22189663304
2244,100423.49918778273
2245,91500.90585247855
2246,140653.5385212427
2247,92843.92689372337
2248,115944.96413474281
2249,123353.85364298079
2250,134705.8394033533
2251,107170.7447972605
2252,174348.77565286972
2253,163167.91976053585
2254,173282.62594327214
2255,178942.84507040304
2256,175901.4602140523
2257,207917.64409047802
2258,167864.69596700897
2259,177976.74900040092
2260,149580.508761404
2261,173817.07444910688
2262,207224.70372598676
2263,376208.2092425306
2264,478053.16485203314
2265,166945.71065444127
2266,287966.97450590384
2267,409955.69400465925
2268,449095.6714628307
2269,150630.6397596744
2270,183700.8164201475
2271,214441.9132661576
2272,192202.33081978667
2273,168189.27437062946
2274,173489.75228613053
2275,159040.1592744975
2276,178847.13318761202
2277,178753.7336005314
2278,150378.41099590858
2279,131568.60041447578
2280,119178.90016495621
2281,173240.77090923896
2282,193127.43146736568
2283,105158.17067014011
2284,111154.37449152122
2285,138984.81257822373
2286,129115.77544693473
2287,345852.67511658755
2288,279141.9580086097
2289,410344.1803575927
2290,461637.6360071345
2291,335192.98978916387
2292,412541.6423993438
2293,488552.5930144528
2294,412769.72532205604
2295,481011.7155569726
2296,294379.6135695063
2297,329019.1816733393
2298,320753.02677133883
2299,396664.8199913879
2300,321106.48512300884
2301,282089.1054331382
2302,256208.35084128517
2303,240496.36121763437
2304,245487.34935667363
2305,201554.42343095347
2306,195075.09921426003
2307,201477.0108357502
2308,224740.86889212727
2309,268046.6041125723
2310,209902.99586143612
2311,206714.09654137946
2312,177170.26100348777
2313,175901.4602140523
2314,175248.90526834643
2315,182192.44175161255
2316,181666.4037409136
2317,183872.58298209618
2318,179696.39534716107
2319,178433.77278870554
2320,178426.04981525237
2321,239156.45750663267
2322,177701.20281685123
2323,179139.72930734954
2324,169478.5519533563
2325,215295.95200279396
2326,171732.62031515402
2327,214609.92922210105
2328,215039.00173215065
2329,183115.77620473376
2330,182008.4590190118
2331,371422.73768038093
2332,398852.54044859944
2333,298264.9659267183
2334,259146.3936066678
2335,267430.86979562294
2336,307298.71405024314
2337,197809.77407986866
2338,271349.9149869339
2339,213298.24623095396
2340,412769.72532205604
2341,212285.93537264538
2342,228318.31790895155
2343,221994.60128334234
2344,233942.9520339231
2345,233275.34342449481
2346,210601.468830385
2347,201632.1615814141
2348,227821.86978118675
2349,178911.55405659287
2350,284075.12528565153
2351,258915.03615131436
2352,251634.58905796174
2353,256275.0274194579
2354,127302.92105402777
2355,138327.0473230955
2356,151153.26732592477
2357,196187.33481412855
2358,192642.59214838123
2359,124121.42195113277
2360,119096.39185246419
2361,141657.05359272292
2362,282183.2170293612
2363,133906.57681719604
2364,154375.76333289692
2365,216165.01954986405
2366,179293.00073429698
2367,216054.78938821994
2368,213279.66328670306
2369,206110.11407815927
2370,169764.9258822235
2371,170625.1852982488
2372,192939.4687381489
2373,276959.3470192306
2374,296286.29473858105
2375,247786.27536717273
2376,275516.74496198527
2377,366336.8621260917
2378,149310.33098054596
2379,199339.1827530201
2380,151063.57641062385
2381,168155.93091912472
2382,202635.18784357578
2383,205497.76412558026
2384,244123.07305880816
2385,161786.6901916959
2386,138182.24354285654
2387,135868.72874776134
2388,96957.60679207522
2389,128442.38668043721
2390,149719.29684496875
2391,143871.89349098995
2392,116908.73924056004
2393,168379.8112547578
2394,139520.6685161308
2395,206120.82879390096
2396,144972.31280981458
2397,214870.8035057546
2398,135134.67943693206
2399,61832.44395012434
2400,58010.89170635273
2401,107989.77658601367
2402,138363.39014041514
2403,140649.68585093657
2404,154436.74196474493
2405,152990.51249059834
2406,137007.09475416975
2407,129418.92550608757
2408,140760.62741488364
2409,128262.30928086753
2410,170071.32674314847
2411,114980.05052761035
2412,163321.91805153026
2413,133111.66788736152
2414,145800.10186781216
2415,130541.11446381158
2416,118267.11226558452
2417,125874.26747640858
2418,128101.68477394184
2419,136159.68655072252
2420,126087.4688961494
2421,151226.3775637483
2422,108674.6563187333
2423,104170.48857335046
2424,150437.35817006067
2425,222856.49779965103
2426,133577.29896771067
2427,126347.33010464176
2428,168216.5896074141
2429,107325.46345665179
2430,129213.14725273376
2431,107839.61372894206
2432,143024.67355652116
2433,146067.63094377203
2434,137604.21704745307
2435,155216.57227737812
2436,113773.5331394794
2437,103946.64626076167
2438,129518.19557923517
2439,109228.3743031456
2440,117550.65100350758
2441,93625.73581570867
2442,99687.88693609751
2443,120415.31781412863
2444,130433.24162628279
2445,82171.78736750984
2446,136041.81785177096
2447,172732.75293036274
2448,132824.97324226762
2449,108589.70486092432
2450,148724.7867195056
2451,119205.31135466979
2452,192294.34920775692
2453,94747.64308884517
2454,115991.85900238916
2455,105053.64625762227
2456,133465.28027858597
2457,125564.83895621207
2458,122010.96433124288
2459,103379.60418821787
2460,138261.82845499145
2461,120282.4922664751
2462,135760.75012041864
2463,120325.76106065552
2464,164119.2639445457
2465,137350.15697896012
2466,116246.15372139779
2467,131590.92578716343
2468,82618.62889065869
2469,79952.78343867265
2470,187350.52327499233
2471,210970.70918893573
2472,154571.61768143447
2473,114057.19455256808
2474,75197.31077383613
2475,210725.14735641683
2476,118277.24374601204
2477,130333.49919111874
2478,163833.7845806485
2479,111164.71661303953
2480,147613.4733956884
2481,117462.70840460512
2482,129544.18400826711
2483,112303.01327584237
2484,125011.12357889806
2485,129059.45728602742
2486,147835.91487983975
2487,180133.55996862566
2488,142268.80530947712
2489,148962.96348860933
2490,146324.26157701315
2491,87192.00090676632
2492,191445.0342403691
2493,146290.29635103024
2494,147743.4503556553
2495,102883.02666686318
2496,255627.88465393818
2497,154606.57918966198
2498,117032.9230642481
2499,90327.16178588348
2500,130670.06008799706
2501,136699.91793210435
2502,147751.8716088152
2503,96484.65636039832
2504,197941.3618192208
2505,226053.24792986427
2506,259146.3936066678
2507,284049.27744340006
2508,256162.65984008776
2509,214963.2932938842
2510,224372.9107513845
2511,184151.2015796946
2512,211160.63986492323
2513,219847.5016872653
2514,238256.32959897918
2515,153423.41073035638
2516,175765.27658974653
2517,140992.2478996629
2518,153661.1026640641
2519,220550.27924314397
2520,210188.70581636942
2521,190333.30867189338
2522,220550.27924314397
2523,123966.0434140819
2524,140653.5385212427
2525,147937.25820131163
2526,143296.9178736946
2527,108111.58248871574
2528,135875.59499621217
2529,131179.2562048024
2530,123502.14818032799
2531,246547.11216308264
2532,221953.10737763852
2533,198488.93195178264
2534,222684.94191544512
2535,288424.68185663765
2536,222282.15989215355
2537,219661.0742258245
2538,179828.99790416256
2539,184439.79933728703
2540,181732.1252677084
2541,180004.39955874858
2542,171927.25481286616
2543,126433.38080763201
2544,123128.64838611535
2545,139883.0853495311
2546,132564.5578515296
2547,135959.93574203638
2548,153465.54566044756
2549,158970.2519354631
2550,320923.1386803378
2551,144042.23421198034
2552,121427.04763494102
2553,80742.2863067061
2554,110858.72215793226
2555,112743.69011981598
2556,101301.21325245354
2557,109618.02633829237
2558,121599.68349684971
2559,152644.06367542967
2560,148109.88280847057
2561,125270.38905743166
2562,124119.2337709365
2563,143272.8786095011
2564,211645.8255423281
2565,144173.2825781928
2566,169290.36440232274
2567,139424.37283016404
2568,193509.25140237986
2569,218495.4406841572
2570,108632.3245189222
2571,195168.56047999146
2572,139327.24468608893
2573,215241.01297467286
2574,240456.30446701852
2575,126820.0562475673
2576,121718.26640213755
2577,161669.41922033933
2578,83584.6001348405
2579,81249.9669158452
2580,103898.92753708125
2581,100260.7072428009
2582,109619.56086593762
2583,288117.81363014044
2584,169294.95972185925
2585,202101.0647892917
2586,217735.77079127892
2587,196844.23999431106
2588,142297.66850847204
2589,152247.78846794643
2590,216264.65494321962
2591,223279.65283823796
2592,209172.60924080986
2593,249972.20798184953
2594,175879.772220321
2595,188642.26895024595
2596,336316.72783540573
2597,205108.91210713278
2598,283137.9816468155
2599,314284.3695364539
2600,150080.37907783315
2601,146226.65230602017
2602,82174.04582390573
2603,87666.35496193243
2604,83898.58153052758
2605,79475.70604418848
2606,148541.7511245338
2607,204944.40869231732
2608,187911.53675729208
2609,165343.32350804497
2610,108923.06824952236
2611,138566.49157031014
2612,151387.07986469576
2613,130876.74020366443
2614,119603.03500505831
2615,152025.12920672967
2616,151448.07724655254
2617,172656.32820504665
2618,183379.4875724937
2619,186091.94018409852
2620,177150.7174783368
2621,175648.50266666303
2622,184531.9284016749
2623,237067.92999917828
2624,316402.69649926637
2625,282012.3261753269
2626,172851.54647996742
2627,156764.39523041915
2628,462350.50704717747
2629,476260.82027892495
2630,372602.9730601692
2631,483424.4687769171
2632,432856.61006925325
2633,304966.4321780827
2634,414733.6423391495
2635,149301.49252730273
2636,173660.54325972515
2637,172481.321612553
2638,269202.67367017537
2639,177449.55388559686
2640,149491.08015029758
2641,106415.5509182498
2642,194137.20149722858
2643,103928.5517909086
2644,130648.03554471397
2645,104426.77885445577
2646,92182.84340340304
2647,102316.02092451598
2648,143272.8786095011
2649,146673.8570383821
2650,134845.57935308374
2651,145668.58510654204
2652,410738.4015917443
2653,254348.35475803568
2654,227556.83533883977
2655,404503.78367494605
2656,293547.52666970267
2657,328200.908234054
2658,288682.496000981
2659,293873.8518629596
2660,372541.57706648397
2661,337006.19126357744
2662,349994.9689902717
2663,287122.17635148996
2664,262450.94807342556
2665,314041.02839248365
2666,285969.4299997742
2667,175655.8088619378
2668,180058.34321244303
2669,185104.1344965104
2670,286784.201489629
2671,178721.99821044563
2672,191655.14930307757
2673,211451.84609492516
2674,207740.7983172104
2675,170343.71301896675
2676,184791.22257826704
2677,201520.18831348527
2678,243495.05077008906
2679,259783.4672911129
2680,288552.5840575457
2681,404658.6086400872
2682,322202.28536041325
2683,503553.1863420258
2684,316136.39331722824
2685,338759.36594117247
2686,257857.05035496506
2687,315829.3817348773
2688,213814.53618878862
2689,203115.88560432097
2690,434904.4044874365
2691,189274.3995900963
2692,132086.48740243335
2693,206452.85432269913
2694,127671.82222124645
2695,189352.5184459708
2696,181978.27855962646
2697,187625.12833627703
2698,192202.33081978667
2699,181241.81562161347
2700,165624.94527372453
2701,163434.92267175205
2702,112915.64274026074
2703,124906.50813513224
2704,137508.76563039699
2705,116227.51283039576
2706,114060.93290394213
2707,129732.57593851638
2708,132486.40716237313
2709,107845.98736184815
2710,131289.93416335888
2711,305177.66158572386
2712,405318.0140051526
2713,170343.71301896675
2714,155668.01059370275
2715,173976.83518735587
2716,152454.01518619354
2717,183242.58597308432
2718,222602.94191438166
2719,150848.67977766163
2720,169910.80266709373
2721,136065.2062015189
2722,152617.7356839149
2723,146009.38892015984
2724,130948.74120404827
2725,134578.45086092377
2726,151862.0661602677
2727,179825.67451073916
2728,172392.91337325962
2729,152541.32806562778
2730,142949.31037017217
2731,126800.05466952095
2732,122381.66912941831
2733,160490.53782439744
